job_id,tokens,tags,text
SDET-E-010,"We are hiring a Software Tester ( SDET ) . The key skills required are Advanced Java ; Advanced Python ; C # advanced ; Selenium WebDriver ; Cypress ; TestNG ; JMeter ; Appium ; API Testing advanced ; CI / CD ( Jenkins , Bamboo , Azure DevOps ) ; Performance and load testing ; Agile leadership ; Cross - team collaboration ; Code review ; Test data management ; Metrics - driven QA . In this role , you will Lead automated testing and QA initiatives ; Design , implement , and maintain test frameworks ; Integrate testing workflows with CI / CD pipelines ; Perform performance and load testing ; Mentor and guide SDET team members ; Optimize QA metrics and defect detection rates .",O O O O B-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Software Tester (SDET). The key skills required are Advanced Java; Advanced Python; C# advanced; Selenium WebDriver; Cypress; TestNG; JMeter; Appium; API Testing advanced; CI/CD (Jenkins, Bamboo, Azure DevOps); Performance and load testing; Agile leadership; Cross-team collaboration; Code review; Test data management; Metrics-driven QA. In this role, you will Lead automated testing and QA initiatives; Design, implement, and maintain test frameworks; Integrate testing workflows with CI/CD pipelines; Perform performance and load testing; Mentor and guide SDET team members; Optimize QA metrics and defect detection rates."
SDET-F-011,"We are hiring a Software Tester ( SDET ) . The key skills required are Java basics ; Python basics ; C # basics ; Selenium WebDriver basics ; Cypress basics ; API testing ; Functional testing ; Regression testing ; Postman basics ; Jenkins basics ; Communication ; Teamwork ; Problem - solving . In this role , you will Assist in manual and automated testing activities ; Execute functional , regression , and API tests ; Document test results and issues ; Collaborate with QA and development teams ; Learn Agile methodologies .",O O O O B-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Software Tester (SDET). The key skills required are Java basics; Python basics; C# basics; Selenium WebDriver basics; Cypress basics; API testing; Functional testing; Regression testing; Postman basics; Jenkins basics; Communication; Teamwork; Problem-solving. In this role, you will Assist in manual and automated testing activities; Execute functional, regression, and API tests; Document test results and issues; Collaborate with QA and development teams; Learn Agile methodologies."
SDET-F-012,"We are hiring a Software Tester ( SDET ) . The key skills required are Java basics ; Python basics ; C # basics ; Selenium basics ; Cypress basics ; Functional testing ; Regression testing ; API testing ; Postman ; Teamwork ; Communication ; Attention to detail . In this role , you will Support QA team in automated and manual testing ; Perform basic API and functional tests ; Document defects and report issues ; Participate in Agile ceremonies ; Assist in learning test automation tools .",O O O O B-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Software Tester (SDET). The key skills required are Java basics; Python basics; C# basics; Selenium basics; Cypress basics; Functional testing; Regression testing; API testing; Postman; Teamwork; Communication; Attention to detail. In this role, you will Support QA team in automated and manual testing; Perform basic API and functional tests; Document defects and report issues; Participate in Agile ceremonies; Assist in learning test automation tools."
SDET-F-013,"We are hiring a Software Tester ( SDET ) . The key skills required are Java basics ; Python basics ; C # basics ; Selenium basics ; Cypress basics ; Functional and regression testing ; API testing ; Postman ; Jenkins basics ; Teamwork ; Communication ; Problem - solving . In this role , you will Assist in automated testing scripts ; Execute functional , regression , and API tests ; Document defects and results ; Collaborate with development team ; Participate in Agile workflows .",O O O O B-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL O B-SKILL I-SKILL O B-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Software Tester (SDET). The key skills required are Java basics; Python basics; C# basics; Selenium basics; Cypress basics; Functional and regression testing; API testing; Postman; Jenkins basics; Teamwork; Communication; Problem-solving. In this role, you will Assist in automated testing scripts; Execute functional, regression, and API tests; Document defects and results; Collaborate with development team; Participate in Agile workflows."
SDET-F-014,"We are hiring a Software Tester ( SDET ) . The key skills required are Java basics ; Python basics ; C # basics ; Selenium basics ; Cypress basics ; Functional testing ; Regression testing ; API testing ; Postman basics ; Jenkins basics ; Communication ; Teamwork ; Attention to detail . In this role , you will Support automated and manual testing efforts ; Perform API and functional testing ; Report and document defects ; Collaborate with QA and developers ; Learn Agile methodology .",O O O O B-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Software Tester (SDET). The key skills required are Java basics; Python basics; C# basics; Selenium basics; Cypress basics; Functional testing; Regression testing; API testing; Postman basics; Jenkins basics; Communication; Teamwork; Attention to detail. In this role, you will Support automated and manual testing efforts; Perform API and functional testing; Report and document defects; Collaborate with QA and developers; Learn Agile methodology."
SDET-F-015,"We are hiring a Software Tester ( SDET ) . The key skills required are Java basics ; Python basics ; C # basics ; Selenium WebDriver basics ; Cypress basics ; Functional testing ; Regression testing ; API testing ; Postman basics ; Teamwork ; Communication ; Problem - solving . In this role , you will Execute automated and manual tests ; Assist in API testing and validation ; Document defects and report findings ; Collaborate with developers and QA team ; Participate in Agile workflows .",O O O O B-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Software Tester (SDET). The key skills required are Java basics; Python basics; C# basics; Selenium WebDriver basics; Cypress basics; Functional testing; Regression testing; API testing; Postman basics; Teamwork; Communication; Problem-solving. In this role, you will Execute automated and manual tests; Assist in API testing and validation; Document defects and report findings; Collaborate with developers and QA team; Participate in Agile workflows."
SDET-E-016,"We are hiring a Software Tester ( SDET ) . The key skills required are Advanced Java ; Python advanced ; C # advanced ; Selenium WebDriver ; Cypress ; TestNG ; JMeter ; Appium ; API Testing ; CI / CD integration ; Performance testing ; Agile leadership ; Mentoring ; Cross - team collaboration ; Code review ; Test automation ; Defect metrics . In this role , you will Lead automated testing initiatives ; Design and maintain test frameworks ; Integrate tests into CI / CD pipelines ; Conduct performance and load testing ; Mentor junior SDETs ; Optimize QA metrics and defect detection rates .",O O O O B-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Software Tester (SDET). The key skills required are Advanced Java; Python advanced; C# advanced; Selenium WebDriver; Cypress; TestNG; JMeter; Appium; API Testing; CI/CD integration; Performance testing; Agile leadership; Mentoring; Cross-team collaboration; Code review; Test automation; Defect metrics. In this role, you will Lead automated testing initiatives; Design and maintain test frameworks; Integrate tests into CI/CD pipelines; Conduct performance and load testing; Mentor junior SDETs; Optimize QA metrics and defect detection rates."
SDET-E-017,"We are hiring a Software Tester ( SDET ) . The key skills required are Advanced Java ; Python advanced ; C # advanced ; Selenium WebDriver ; Cypress ; TestNG ; JMeter ; Appium ; API Testing advanced ; CI / CD integration ; Performance and load testing ; Agile leadership ; Team collaboration ; Code review ; Test data management ; Metrics - driven QA . In this role , you will Lead QA and automation strategy ; Design and implement test frameworks ; Integrate automated tests into CI / CD pipelines ; Perform advanced performance testing ; Mentor SDET team ; Track and improve QA metrics .",O O O O B-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Software Tester (SDET). The key skills required are Advanced Java; Python advanced; C# advanced; Selenium WebDriver; Cypress; TestNG; JMeter; Appium; API Testing advanced; CI/CD integration; Performance and load testing; Agile leadership; Team collaboration; Code review; Test data management; Metrics-driven QA. In this role, you will Lead QA and automation strategy; Design and implement test frameworks; Integrate automated tests into CI/CD pipelines; Perform advanced performance testing; Mentor SDET team; Track and improve QA metrics."
SDET-E-018,"We are hiring a Software Tester ( SDET ) . The key skills required are Advanced Java ; Python advanced ; C # advanced ; Selenium WebDriver ; Cypress ; TestNG ; JMeter ; Appium ; API Testing advanced ; CI / CD ( Jenkins , Bamboo , Azure DevOps ) ; Performance and load testing ; Agile leadership ; Cross - team collaboration ; Code review ; Test data management ; Metrics - driven QA . In this role , you will Lead enterprise - wide test automation initiatives ; Design and maintain scalable test frameworks ; Integrate automated testing into CI / CD pipelines ; Conduct performance and load testing ; Mentor SDET teams ; Optimize QA metrics and defect detection .",O O O O B-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Software Tester (SDET). The key skills required are Advanced Java; Python advanced; C# advanced; Selenium WebDriver; Cypress; TestNG; JMeter; Appium; API Testing advanced; CI/CD (Jenkins, Bamboo, Azure DevOps); Performance and load testing; Agile leadership; Cross-team collaboration; Code review; Test data management; Metrics-driven QA. In this role, you will Lead enterprise-wide test automation initiatives; Design and maintain scalable test frameworks; Integrate automated testing into CI/CD pipelines; Conduct performance and load testing; Mentor SDET teams; Optimize QA metrics and defect detection."
SDET-E-019,"We are hiring a Software Tester ( SDET ) . The key skills required are Advanced Java ; Python advanced ; C # advanced ; Selenium WebDriver ; Cypress ; TestNG ; JMeter ; Appium ; API Testing advanced ; CI / CD integration ; Performance testing ; Agile leadership ; Team mentoring ; Cross - team collaboration ; Code review ; Test data management ; Metrics - driven QA ; Strategic QA planning . In this role , you will Lead strategic QA and test automation projects ; Design advanced test frameworks ; Integrate testing with enterprise CI / CD pipelines ; Conduct performance / load testing ; Mentor and guide SDET teams ; Define QA metrics and reporting strategies .",O O O O B-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Software Tester (SDET). The key skills required are Advanced Java; Python advanced; C# advanced; Selenium WebDriver; Cypress; TestNG; JMeter; Appium; API Testing advanced; CI/CD integration; Performance testing; Agile leadership; Team mentoring; Cross-team collaboration; Code review; Test data management; Metrics-driven QA; Strategic QA planning. In this role, you will Lead strategic QA and test automation projects; Design advanced test frameworks; Integrate testing with enterprise CI/CD pipelines; Conduct performance/load testing; Mentor and guide SDET teams; Define QA metrics and reporting strategies."
SDET-E-020,"We are hiring a Software Tester ( SDET ) . The key skills required are Advanced Java ; Python advanced ; C # advanced ; Selenium WebDriver ; Cypress ; TestNG ; JMeter ; Appium ; API Testing advanced ; CI / CD integration ; Performance and load testing ; Agile leadership ; Mentoring ; Cross - team collaboration ; Code review ; Test data management ; Metrics - driven QA ; Strategic QA planning ; Automation strategy . In this role , you will Oversee enterprise - wide test automation initiatives ; Design and maintain high - quality test frameworks ; Integrate automated testing in CI / CD pipelines ; Perform advanced performance and load testing ; Mentor and guide SDET teams ; Define strategic QA planning and metrics ; Collaborate across teams to ensure software quality .",O O O O B-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Software Tester (SDET). The key skills required are Advanced Java; Python advanced; C# advanced; Selenium WebDriver; Cypress; TestNG; JMeter; Appium; API Testing advanced; CI/CD integration; Performance and load testing; Agile leadership; Mentoring; Cross-team collaboration; Code review; Test data management; Metrics-driven QA; Strategic QA planning; Automation strategy. In this role, you will Oversee enterprise-wide test automation initiatives; Design and maintain high-quality test frameworks; Integrate automated testing in CI/CD pipelines; Perform advanced performance and load testing; Mentor and guide SDET teams; Define strategic QA planning and metrics; Collaborate across teams to ensure software quality."
SA-F-001,"We are hiring a Solutions Architect . The key skills required are AWS basics ; Azure basics ; Google Cloud fundamentals ; Java basics ; Python basics ; JavaScript fundamentals ; Basic architecture design ; CI / CD basics ; Docker fundamentals ; Kubernetes fundamentals ; Problem - solving ; Team collaboration ; Communication . In this role , you will Assist in designing basic cloud solutions ; Support development teams with architecture guidance ; Learn and implement CI / CD pipelines ; Participate in Docker / Kubernetes setup tasks ; Collaborate with cross - functional teams ; Assist in documenting architecture designs .",O O O O B-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Solutions Architect. The key skills required are AWS basics; Azure basics; Google Cloud fundamentals; Java basics; Python basics; JavaScript fundamentals; Basic architecture design; CI/CD basics; Docker fundamentals; Kubernetes fundamentals; Problem-solving; Team collaboration; Communication. In this role, you will Assist in designing basic cloud solutions; Support development teams with architecture guidance; Learn and implement CI/CD pipelines; Participate in Docker/Kubernetes setup tasks; Collaborate with cross-functional teams; Assist in documenting architecture designs."
SA-F-002,"We are hiring a Solutions Architect . The key skills required are AWS basics ; Azure basics ; GCP fundamentals ; Java basics ; Python basics ; Introductory microservices knowledge ; Basic security awareness ; CI / CD fundamentals ; Docker / Kubernetes basics ; Problem - solving ; Communication . In this role , you will Support cloud architecture projects ; Learn to design scalable solutions ; Assist with DevOps setup ; Participate in cloud security awareness tasks ; Document basic solutions architecture ; Collaborate with development and operations teams .",O O O O B-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Solutions Architect. The key skills required are AWS basics; Azure basics; GCP fundamentals; Java basics; Python basics; Introductory microservices knowledge; Basic security awareness; CI/CD fundamentals; Docker/Kubernetes basics; Problem-solving; Communication. In this role, you will Support cloud architecture projects; Learn to design scalable solutions; Assist with DevOps setup; Participate in cloud security awareness tasks; Document basic solutions architecture; Collaborate with development and operations teams."
SA-F-003,"We are hiring a Solutions Architect . The key skills required are AWS basics ; Azure basics ; Java fundamentals ; Python fundamentals ; Basic container orchestration knowledge ; CI / CD introduction ; Basic security and compliance awareness ; Teamwork ; Communication ; Problem - solving . In this role , you will Assist in designing cloud architectures ; Support DevOps automation tasks ; Learn microservices basics ; Participate in Docker / Kubernetes tasks ; Collaborate with stakeholders ; Document architecture processes .",O O O O B-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Solutions Architect. The key skills required are AWS basics; Azure basics; Java fundamentals; Python fundamentals; Basic container orchestration knowledge; CI/CD introduction; Basic security and compliance awareness; Teamwork; Communication; Problem-solving. In this role, you will Assist in designing cloud architectures; Support DevOps automation tasks; Learn microservices basics; Participate in Docker/Kubernetes tasks; Collaborate with stakeholders; Document architecture processes."
SA-F-004,"We are hiring a Solutions Architect . The key skills required are AWS fundamentals ; Azure fundamentals ; GCP basics ; Java basics ; Python basics ; Introductory Node.js knowledge ; Basic CI / CD and DevOps exposure ; Docker fundamentals ; Kubernetes fundamentals ; Teamwork ; Communication . In this role , you will Support solution architecture projects ; Assist in designing cloud solutions ; Learn CI / CD pipeline setup ; Participate in Docker / Kubernetes tasks ; Collaborate with development and operations teams ; Document architecture processes .",O O O O B-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL O B-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Solutions Architect. The key skills required are AWS fundamentals; Azure fundamentals; GCP basics; Java basics; Python basics; Introductory Node.js knowledge; Basic CI/CD and DevOps exposure; Docker fundamentals; Kubernetes fundamentals; Teamwork; Communication. In this role, you will Support solution architecture projects; Assist in designing cloud solutions; Learn CI/CD pipeline setup; Participate in Docker/Kubernetes tasks; Collaborate with development and operations teams; Document architecture processes."
SA-F-005,"We are hiring a Solutions Architect . The key skills required are AWS basics ; Azure basics ; Java basics ; Python basics ; Basic microservices understanding ; Introductory security awareness ; CI / CD basics ; Docker / Kubernetes fundamentals ; Communication ; Team collaboration . In this role , you will Assist in cloud solution designs ; Support DevOps tasks ; Participate in microservices architecture discussions ; Learn cloud security best practices ; Document solution designs ; Collaborate with teams .",O O O O B-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL O B-SKILL I-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Solutions Architect. The key skills required are AWS basics; Azure basics; Java basics; Python basics; Basic microservices understanding; Introductory security awareness; CI/CD basics; Docker/Kubernetes fundamentals; Communication; Team collaboration. In this role, you will Assist in cloud solution designs; Support DevOps tasks; Participate in microservices architecture discussions; Learn cloud security best practices; Document solution designs; Collaborate with teams."
SA-F-006,"We are hiring a Solutions Architect . The key skills required are AWS basics ; Azure basics ; GCP fundamentals ; Java basics ; Python basics ; Introductory microservices knowledge ; Basic CI / CD ; Docker / Kubernetes fundamentals ; Problem - solving ; Communication . In this role , you will Assist in architecture design tasks ; Support cloud infrastructure setup ; Learn DevOps and CI / CD practices ; Document architecture processes ; Collaborate with cross - functional teams .",O O O O B-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Solutions Architect. The key skills required are AWS basics; Azure basics; GCP fundamentals; Java basics; Python basics; Introductory microservices knowledge; Basic CI/CD; Docker/Kubernetes fundamentals; Problem-solving; Communication. In this role, you will Assist in architecture design tasks; Support cloud infrastructure setup; Learn DevOps and CI/CD practices; Document architecture processes; Collaborate with cross-functional teams."
SA-F-007,"We are hiring a Solutions Architect . The key skills required are AWS fundamentals ; Azure fundamentals ; Java basics ; Python basics ; Node.js basics ; Introductory Docker / Kubernetes knowledge ; CI / CD fundamentals ; Basic security awareness ; Communication ; Teamwork . In this role , you will Support cloud solution implementation ; Assist in designing scalable architectures ; Participate in CI / CD setup tasks ; Learn container orchestration basics ; Document design solutions ; Collaborate with development teams .",O O O O B-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL O B-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Solutions Architect. The key skills required are AWS fundamentals; Azure fundamentals; Java basics; Python basics; Node.js basics; Introductory Docker/Kubernetes knowledge; CI/CD fundamentals; Basic security awareness; Communication; Teamwork. In this role, you will Support cloud solution implementation; Assist in designing scalable architectures; Participate in CI/CD setup tasks; Learn container orchestration basics; Document design solutions; Collaborate with development teams."
SA-F-008,"We are hiring a Solutions Architect . The key skills required are AWS basics ; Azure basics ; GCP fundamentals ; Java basics ; Python basics ; CI / CD basics ; Docker fundamentals ; Kubernetes fundamentals ; Problem - solving ; Team collaboration ; Communication . In this role , you will Assist in solution architecture design ; Support DevOps and CI / CD tasks ; Participate in Docker / Kubernetes tasks ; Learn cloud security basics ; Document architecture processes ; Collaborate with teams .",O O O O B-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Solutions Architect. The key skills required are AWS basics; Azure basics; GCP fundamentals; Java basics; Python basics; CI/CD basics; Docker fundamentals; Kubernetes fundamentals; Problem-solving; Team collaboration; Communication. In this role, you will Assist in solution architecture design; Support DevOps and CI/CD tasks; Participate in Docker/Kubernetes tasks; Learn cloud security basics; Document architecture processes; Collaborate with teams."
SA-F-009,"We are hiring a Solutions Architect . The key skills required are AWS basics ; Azure basics ; Java basics ; Python basics ; Introductory microservices knowledge ; Basic CI / CD ; Docker / Kubernetes fundamentals ; Communication ; Teamwork . In this role , you will Support cloud architecture projects ; Assist in designing solutions ; Participate in Docker / Kubernetes setup ; Document architecture designs ; Collaborate with stakeholders ; Learn CI / CD pipeline setup .",O O O O B-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL O B-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Solutions Architect. The key skills required are AWS basics; Azure basics; Java basics; Python basics; Introductory microservices knowledge; Basic CI/CD; Docker/Kubernetes fundamentals; Communication; Teamwork. In this role, you will Support cloud architecture projects; Assist in designing solutions; Participate in Docker/Kubernetes setup; Document architecture designs; Collaborate with stakeholders; Learn CI/CD pipeline setup."
